"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2015,"Exports","Kyrgyzstan",708,30356,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Kyrgyzstan",708,15933,"CIS, excluding Belarus and Kazakhstan"
2015,"Imports","Kyrgyzstan",708,4912,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Rep. of Moldova",708,13680,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Ukraine",708,14,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,683,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,3407,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,2425,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,197,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,15,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,72209,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,71368,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,18,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,882,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,81,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,428,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,91,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,23650,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,38316,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,5935,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,837,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",708,90,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,330,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",708,6265,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",708,7578,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Ukraine",708,13,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Ukraine",708,6,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Ukraine",708,1,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Ukraine",708,9,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,3830,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,265,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,965,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Armenia",708,391,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,11545,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,30,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,1853,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,1116,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Armenia",708,2063,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,6461,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,750,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,53,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,4693,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,1499,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Armenia",708,9501,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,3041,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,4778,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Armenia",708,56,"CIS, excluding Belarus and Kazakhstan"
2017,"Exports","Azerbaijan",708,56029,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,1631,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,551,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Armenia",708,4082,"CIS, excluding Belarus and Kazakhstan"
2017,"Imports","Kyrgyzstan",708,3618,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Ukraine",708,3,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Azerbaijan",708,207,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Azerbaijan",708,3078,"CIS, excluding Belarus and Kazakhstan"
2018,"Imports","Azerbaijan",708,29468,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Azerbaijan",708,22,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Armenia",708,656,"CIS, excluding Belarus and Kazakhstan"
2018,"Imports","Armenia",708,2206,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Armenia",708,430,"CIS, excluding Belarus and Kazakhstan"
2018,"Exports","Azerbaijan",708,2343,"CIS, excluding Belarus and Kazakhstan"
2018,"Imports","Armenia",708,2913,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Azerbaijan",708,83,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Azerbaijan",708,20,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Azerbaijan",708,3000,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Armenia",708,104,"CIS, excluding Belarus and Kazakhstan"
2019,"Imports","Armenia",708,2651,"CIS, excluding Belarus and Kazakhstan"
2019,"Imports","Armenia",708,31402,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Azerbaijan",708,355,"CIS, excluding Belarus and Kazakhstan"
2019,"Imports","Armenia",708,3446,"CIS, excluding Belarus and Kazakhstan"
2019,"Exports","Kyrgyzstan",708,950,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Ukraine",708,12,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,951,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Azerbaijan",708,1133,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Azerbaijan",708,498,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,544,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Azerbaijan",708,65654,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",708,26056,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,9,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,76,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Azerbaijan",708,16905,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",708,4376,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,637,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",708,5,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Rep. of Moldova",709,62443,"CIS, excluding Belarus and Kazakhstan"
2010,"Re-exports","Rep. of Moldova",709,62443,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Rep. of Moldova",709,1882,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Rep. of Moldova",709,2646,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,41,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,7724,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,16894,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,15531,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,9783,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,5074,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,11461,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Rep. of Moldova",709,2860,"CIS, excluding Belarus and Kazakhstan"
2010,"Re-exports","Rep. of Moldova",709,2860,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Rep. of Moldova",709,69685,"CIS, excluding Belarus and Kazakhstan"
2010,"Re-exports","Rep. of Moldova",709,69685,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,26821,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,9069,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,6086,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Armenia",709,1427,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",709,301,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",709,405,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",709,23825,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",709,4896,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",709,54249,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",709,21514,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Rep. of Moldova",709,58508,"CIS, excluding Belarus and Kazakhstan"
2011,"Re-exports","Rep. of Moldova",709,58508,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",709,22270,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,1466,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,661,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,4053,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,21144,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,48298,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,57844,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,17968,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,18086,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,1966,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,4041,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,6692,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,47925,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,8397,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,5896,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,22954,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,21169,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,7343,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,51592,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,10379,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Armenia",709,22601,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,39032,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,49109,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,19998,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Kyrgyzstan",709,4408,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Rep. of Moldova",709,73440,"CIS, excluding Belarus and Kazakhstan"
2011,"Re-exports","Rep. of Moldova",709,73440,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Rep. of Moldova",709,22507,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Rep. of Moldova",709,4160,"CIS, excluding Belarus and Kazakhstan"
2011,"Re-exports","Rep. of Moldova",709,4160,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",709,5352,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,4383,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,6864,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",709,465,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,24848,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,3522,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,2939,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,30200,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,17505,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,17991,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",709,114,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,9856,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,48100,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,4263,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,32454,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,1408,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,59876,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,2142,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",709,30359,"CIS, excluding Belarus and Kazakhstan"
2012,"Re-exports","Rep. of Moldova",709,27456,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",709,106,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,4729,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Armenia",709,17181,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Rep. of Moldova",709,27456,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,57657,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,64645,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,3080,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,57951,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,41208,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",709,95126,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",709,36340,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",709,16675,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",709,10979,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,10402,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,21721,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,10998,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",709,90410,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Rep. of Moldova",709,4107,"CIS, excluding Belarus and Kazakhstan"
2013,"Re-exports","Rep. of Moldova",709,96246,"CIS, excluding Belarus and Kazakhstan"
2013,"Re-exports","Rep. of Moldova",709,4107,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Rep. of Moldova",709,96246,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,71629,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,66101,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",709,160,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,30132,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,61455,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,61162,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,84897,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,38318,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",709,151,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",709,160,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",709,62741,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",709,42,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",709,21201,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",709,11671,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",709,91837,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Rep. of Moldova",709,1473,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",709,17574,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,40853,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,83612,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",709,41309,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,70102,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,10626,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,37928,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",709,16753,"CIS, excluding Belarus and Kazakhstan"
2014,"Re-exports","Rep. of Moldova",709,1473,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,65853,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,23964,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",709,30,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",709,9897,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",709,616,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Azerbaijan",709,3591,"CIS, excluding Belarus and Kazakhstan"
2015,"Re-exports","Rep. of Moldova",709,13840,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Rep. of Moldova",709,59,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Azerbaijan",709,54146,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Rep. of Moldova",709,1499,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Azerbaijan",709,238,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Rep. of Moldova",709,13855,"CIS, excluding Belarus and Kazakhstan"
2015,"Re-exports","Rep. of Moldova",709,1499,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Azerbaijan",709,9641,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Azerbaijan",709,87841,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,13228,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,35286,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Ukraine",709,18,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,11724,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,6984,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,51284,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,1527,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Ukraine",709,70,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,34707,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,11046,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,11112,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,6375,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,26825,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Armenia",709,9221,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Kyrgyzstan",709,41558,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Kyrgyzstan",709,10,"CIS, excluding Belarus and Kazakhstan"
2015,"Exports","Kyrgyzstan",709,15895,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Azerbaijan",709,34575,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Ukraine",709,27,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Kyrgyzstan",709,79924,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Ukraine",709,5,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Ukraine",709,32,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Ukraine",709,83,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Rep. of Moldova",709,1,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Rep. of Moldova",709,29304,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Rep. of Moldova",709,52322,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Rep. of Moldova",709,3600,"CIS, excluding Belarus and Kazakhstan"
2016,"Imports","Armenia",709,400,"CIS, excluding Belarus and Kazakhstan"
2016,"Exports","Armenia",709,40420,"CIS, excluding Belarus and Kazakhstan"
